DateTime,PlayerName,EpisodeId,Duration,Drag,AverageDistanceToCenter,Supervisor,ModelName,ResetPlatformToIdentity,FocusActivePlatform,Autonomous,AgentChoice,Aborted
26.06.2023 16:01:33,11906244,2,6.019995,0.75000006,3.76282358,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:01:33,11906244,3,136.3123,0.10000021,2.77925324,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:01:33,11906244,4,122.591438,0.175000221,2.68656826,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:01:33,11906244,5,33.0605659,0.6250002,3.29004622,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:01:33,11906244,6,5.299996,0.75000006,3.66487265,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTT,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:08:31,11906244,1,8.540006,0.75000006,3.75546384,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:08:31,11906244,2,25.9604034,0.650000155,3.25375533,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:08:31,11906244,3,116.432472,0.200000226,2.74228215,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:08:31,11906244,4,13.1201105,0.7250001,3.49302244,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:08:31,11906244,6,34.460598,0.6250002,3.214575,False,NoSupervisor,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:13:42,11906244,3,17.7002144,0.7000001,3.13826823,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:13:42,11906244,4,7.65999365,0.75000006,2.80217767,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:13:42,11906244,5,12.9201059,0.7250001,3.33601618,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:13:42,11906244,6,7.419994,0.75000006,3.11365128,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
26.06.2023 16:13:42,11906244,7,65.82097,0.4500003,2.689724,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD1_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,1,5.419996,0.75000006,3.67215323,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,2,11.6600771,0.7250001,3.214383,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,3,17.3802071,0.7000001,3.429843,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,4,13.2401133,0.7250001,2.99803615,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,5,5.45999575,0.75000006,4.176522,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
27.06.2023 09:56:13,12122083,6,23.4403458,0.675000131,3.24796224,True,AUIAUI1S5MunifiedD1_ev1_session19_AOD23_DRI0.2NTTTN,True,False,False,Ball3DAgentOptimal,False
